race_id,sidecar_path,csv_path,csv_exists,runner_count,status,weather_present,track_condition_present,both_weather_track_present,weather,track_condition,metadata_is_leakage_safe,weather_track_metadata_is_leakage_safe,weather_track_metadata_source,weather_track_metadata_source_url,metadata_captured_at,race_date,race_time,rejected_reasons
Race 3 - TEMORA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 3 - TEMORA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 3 - TEMORA - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/temora/2026-06-17/3/altora-ag-services-0-1-win?trial=false,2026-06-17T02:56:18Z,2026-06-17,12:57 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 4 - CAPALABA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - CAPALABA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - CAPALABA - 2026-06-17.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/capalaba/2026-06-17/4/race-revolution-timing-systems-masters-h?trial=false,2026-06-17T02:56:21Z,2026-06-17,1:01 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 4 - TEMORA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - TEMORA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - TEMORA - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/temora/2026-06-17/4/temora-security-services?trial=false,2026-06-17T02:56:28Z,2026-06-17,1:14 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 5 - CAPALABA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 5 - CAPALABA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 5 - CAPALABA - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/capalaba/2026-06-17/5/swoosh-finance-masters-h?trial=false,2026-06-17T02:56:31Z,2026-06-17,1:18 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge-straight/2026-06-17/6/sky-racing-open-stake-pr2-division1?trial=false,2026-06-17T02:56:26Z,2026-06-17,1:11 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 6 - SAL - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - SAL - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - SAL - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/sale/2026-06-17/6/ed-fountain-removals-300-rank?trial=false,2026-06-17T02:56:24Z,2026-06-17,1:04 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge-straight/2026-06-17/7/thedogssa-grade-6-series-f-pr2-division1?trial=false,2026-06-17T02:56:37Z,2026-06-17,1:27 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 7 - SAL - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - SAL - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T125511+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - SAL - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/sale/2026-06-17/7/ranford-s-family-butcher-300-rank?trial=false,2026-06-17T02:56:34Z,2026-06-17,1:22 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 4 - CAPALABA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - CAPALABA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - CAPALABA - 2026-06-17.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/capalaba/2026-06-17/4/race-revolution-timing-systems-masters-h?trial=false,2026-06-17T03:02:18Z,2026-06-17,1:01 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 4 - TEMORA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - TEMORA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 4 - TEMORA - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/temora/2026-06-17/4/temora-security-services?trial=false,2026-06-17T03:02:28Z,2026-06-17,1:14 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 5 - CAPALABA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 5 - CAPALABA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 5 - CAPALABA - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/capalaba/2026-06-17/5/swoosh-finance-masters-h?trial=false,2026-06-17T03:02:33Z,2026-06-17,1:18 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 5 - TEMORA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 5 - TEMORA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 5 - TEMORA - 2026-06-17.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/temora/2026-06-17/5/ontrack-insider-2-4-win?trial=false,2026-06-17T03:02:44Z,2026-06-17,1:32 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge-straight/2026-06-17/6/sky-racing-open-stake-pr2-division1?trial=false,2026-06-17T03:02:25Z,2026-06-17,1:11 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 6 - SAL - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - SAL - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 6 - SAL - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/sale/2026-06-17/6/ed-fountain-removals-300-rank?trial=false,2026-06-17T03:02:21Z,2026-06-17,1:04 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge-straight/2026-06-17/7/thedogssa-grade-6-series-f-pr2-division1?trial=false,2026-06-17T03:02:40Z,2026-06-17,1:27 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 7 - SAL - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - SAL - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130042+1000_odds_capture_autopilot/odds_capture_refreshed_upcoming/Race 7 - SAL - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/sale/2026-06-17/7/ranford-s-family-butcher-300-rank?trial=false,2026-06-17T03:02:38Z,2026-06-17,1:22 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 4 - TEMORA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 4 - TEMORA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 4 - TEMORA - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/temora/2026-06-17/4/temora-security-services?trial=false,2026-06-17T03:09:18Z,2026-06-17,1:14 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 5 - CAPALABA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 5 - CAPALABA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 5 - CAPALABA - 2026-06-17.csv,True,7,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/capalaba/2026-06-17/5/swoosh-finance-masters-h?trial=false,2026-06-17T03:09:22Z,2026-06-17,1:18 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 5 - TEMORA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 5 - TEMORA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 5 - TEMORA - 2026-06-17.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/temora/2026-06-17/5/ontrack-insider-2-4-win?trial=false,2026-06-17T03:09:30Z,2026-06-17,1:32 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 6 - CAPALABA - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 6 - CAPALABA - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 6 - CAPALABA - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/capalaba/2026-06-17/6/bet-with-betdeluxe-app?trial=false,2026-06-17T03:09:34Z,2026-06-17,1:36 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 6 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge-straight/2026-06-17/6/sky-racing-open-stake-pr2-division1?trial=false,2026-06-17T03:09:15Z,2026-06-17,1:11 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 7 - MURRAY-BRIDGE-STRAIGHT - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/murray-bridge-straight/2026-06-17/7/thedogssa-grade-6-series-f-pr2-division1?trial=false,2026-06-17T03:09:28Z,2026-06-17,1:27 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 7 - SAL - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 7 - SAL - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 7 - SAL - 2026-06-17.csv,True,6,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/sale/2026-06-17/7/ranford-s-family-butcher-300-rank?trial=false,2026-06-17T03:09:26Z,2026-06-17,1:22 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 8 - SAL - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 8 - SAL - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/odds_capture_refreshed_upcoming/Race 8 - SAL - 2026-06-17.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/sale/2026-06-17/8/toongabbie-lodge-300-rank?trial=false,2026-06-17T03:09:38Z,2026-06-17,1:39 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
Race 1 - BEN - 2026-06-17,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/refreshed_upcoming/Race 1 - BEN - 2026-06-17.csv.metadata.json,../greyhound-autonomous-accuracy-odds-v1-20260610/artifacts/full_evidence_orchestration_20260525/shadow_autopilot_v1_20260617T130200+1000_daemon/refreshed_upcoming/Race 1 - BEN - 2026-06-17.csv,True,8,REJECTED,False,False,False,,,True,False,,https://www.thedogs.com.au/racing/bendigo/2026-06-17/1/13-races-tonight?trial=false,2026-06-17T03:07:52Z,2026-06-17,2:07 PM,track_condition_missing_or_placeholder;weather_missing_or_placeholder;weather_track_metadata_is_leakage_safe_not_true
